gen	best_combined	mean_combined	best_preq	best_gzip	best_id_base	sigma
330	2.916270	2.725603	2.933196	0.278483	0.335894	0.019126
331	2.908484	2.727446	2.931512	0.274882	0.336249	0.019030
332	2.880782	2.707509	2.882829	0.292460	0.335739	0.018935
333	2.880266	2.715590	2.884920	0.288635	0.337729	0.018840
334	2.927273	2.713535	2.953846	0.273112	0.335482	0.018746
335	2.849206	2.713763	2.849955	0.304586	0.339701	0.018652
336	2.845037	2.715803	2.856921	0.281738	0.335256	0.018559
337	2.854453	2.720355	2.869398	0.279561	0.333839	0.018466
338	2.836622	2.717397	2.841108	0.288757	0.332772	0.018374
339	2.894140	2.726529	2.899876	0.287415	0.333449	0.018282
340	2.870017	2.723271	2.873197	0.290588	0.333090	0.018191
341	2.867312	2.719426	2.869053	0.293030	0.333334	0.018100
342	2.880165	2.731490	2.880593	0.296549	0.334074	0.018009
343	2.853668	2.724274	2.853707	0.301046	0.330779	0.017919
344	2.865463	2.714498	2.865535	0.301412	0.332580	0.017830
345	2.852703	2.724512	2.852707	0.300334	0.333929	0.017740
346	2.875909	2.722633	2.882648	0.286316	0.333331	0.017652
347	2.840603	2.717219	2.860367	0.276449	0.331393	0.017563
348	2.869022	2.716645	2.871563	0.291585	0.332386	0.017476
349	2.861121	2.719861	2.861177	0.298747	0.332893	0.017388
350	2.856132	2.720488	2.880013	0.274190	0.333992	0.017301
351	2.911766	2.704863	2.912539	0.295390	0.334127	0.017215
352	2.883068	2.715735	2.883918	0.295146	0.335856	0.017129
353	2.851231	2.723711	2.851535	0.297078	0.331669	0.017043
354	2.900548	2.720090	2.915643	0.279622	0.334638	0.016958
355	2.873100	2.712999	2.873837	0.295471	0.334481	0.016873
356	2.879606	2.712612	2.879841	0.297445	0.336177	0.016789
357	2.870999	2.718323	2.877470	0.286580	0.332393	0.016705
358	2.878778	2.720807	2.886981	0.284912	0.331671	0.016621
359	2.881622	2.722565	2.885126	0.290141	0.333412	0.016538
360	2.851135	2.727329	2.869454	0.277364	0.333252	0.016455
361	2.896545	2.718981	2.898162	0.306681	0.335976	0.016373
362	2.861329	2.727360	2.861447	0.301819	0.333430	0.016291
363	2.854276	2.718141	2.863128	0.284261	0.333064	0.016210
364	2.894725	2.723791	2.894789	0.298665	0.335073	0.016129
365	2.882400	2.729476	2.883757	0.293864	0.335323	0.016048
366	2.871184	2.721121	2.872712	0.293477	0.331960	0.015968
367	2.852833	2.727524	2.854743	0.292684	0.331588	0.015888
368	2.881266	2.716746	2.891224	0.283386	0.332405	0.015809
369	2.891191	2.734701	2.898088	0.286194	0.332340	0.015730
370	2.856618	2.727798	2.857261	0.295756	0.332167	0.015651
371	2.850547	2.729609	2.851979	0.293660	0.331683	0.015573
372	2.854785	2.737383	2.854785	0.300110	0.333254	0.015495
373	2.893489	2.740295	2.893524	0.300985	0.335033	0.015417
374	2.869833	2.736182	2.870873	0.294617	0.332221	0.015340
375	2.860953	2.736652	2.861628	0.295654	0.331750	0.015264
376	2.842237	2.720290	2.844657	0.291748	0.332121	0.015187
377	2.882132	2.729321	2.890457	0.284810	0.332004	0.015111
378	2.856341	2.730452	2.865546	0.283956	0.331358	0.015036
379	2.881424	2.733963	2.883084	0.293213	0.333974	0.014961
380	2.855296	2.727164	2.855908	0.295858	0.331396	0.014886
381	2.873888	2.728610	2.885337	0.282166	0.332367	0.014811
382	2.831850	2.730115	2.833254	0.293701	0.330215	0.014737
383	2.875974	2.725405	2.877163	0.294250	0.332054	0.014664
384	2.865946	2.722101	2.869906	0.289490	0.331471	0.014590
385	2.899047	2.735756	2.901712	0.308573	0.336717	0.014517
386	2.881747	2.737861	2.885606	0.289653	0.332304	0.014445
387	2.918660	2.738959	2.918941	0.302775	0.335580	0.014372
388	2.869509	2.744532	2.880475	0.282532	0.332808	0.014301
389	2.905353	2.737856	2.907961	0.308472	0.337411	0.014229
390	2.909412	2.735395	2.909447	0.299011	0.334788	0.014158
391	2.874169	2.744054	2.882559	0.284729	0.332325	0.014087
392	2.888273	2.733787	2.888501	0.297485	0.335118	0.014017
393	2.880545	2.733959	2.884760	0.289185	0.333772	0.013947
394	2.858888	2.735888	2.865118	0.286804	0.331298	0.013877
395	2.861439	2.740083	2.866590	0.288005	0.330984	0.013808
396	2.866829	2.738020	2.868706	0.292765	0.331737	0.013739
397	2.871300	2.738119	2.876826	0.287598	0.333112	0.013670
398	2.862961	2.731673	2.863067	0.301717	0.332875	0.013601
399	2.893214	2.723387	2.918100	0.273824	0.333205	0.013533
400	2.900583	2.735094	2.914148	0.280680	0.335689	0.013466
401	2.887454	2.734921	2.892408	0.288289	0.332966	0.013398
402	2.868017	2.733856	2.874718	0.286336	0.330417	0.013331
403	2.878059	2.736780	2.900331	0.275167	0.332992	0.013265
404	2.879214	2.734315	2.934402	0.261027	0.334455	0.013199
405	2.916715	2.726667	2.917904	0.294291	0.333627	0.013133
406	2.860411	2.734959	2.860425	0.300639	0.332403	0.013067
407	2.885341	2.730713	2.886307	0.305176	0.332899	0.013002
408	2.872404	2.736890	2.874252	0.292826	0.333383	0.012937
409	2.893581	2.744083	2.898576	0.311747	0.336111	0.012872
410	2.902157	2.730597	2.907633	0.287720	0.334408	0.012807
411	2.908975	2.731164	2.909078	0.298319	0.333480	0.012743
412	2.877042	2.724389	2.892559	0.279256	0.332198	0.012680
413	2.858346	2.726655	2.860555	0.307861	0.333201	0.012616
414	2.935257	2.735200	2.935258	0.299805	0.334977	0.012553
415	2.872518	2.723225	2.878174	0.287455	0.332636	0.012490
416	2.829441	2.736522	2.829458	0.299316	0.334007	0.012428
417	2.924937	2.733925	2.938732	0.280599	0.335169	0.012366
418	2.906060	2.734867	2.907919	0.292847	0.333422	0.012304
419	2.907237	2.739991	2.908542	0.294006	0.333691	0.012243
