gen	best_combined	mean_combined	best_preq	best_gzip	best_id_base	sigma
395	0.461010	0.397939	0.525745	0.847473	0.026467	0.013808
396	0.481705	0.387001	0.554680	0.843770	0.029566	0.013739
397	0.490913	0.405048	0.554849	0.851034	0.032472	0.013670
398	0.468892	0.401848	0.530657	0.850505	0.029394	0.013601
399	0.466593	0.394687	0.518602	0.858053	0.030892	0.013533
400	0.472914	0.404546	0.506920	0.875468	0.033342	0.013466
401	0.474974	0.405977	0.519608	0.865234	0.027052	0.013398
402	0.488913	0.400562	0.539870	0.860942	0.029229	0.013331
403	0.486693	0.416991	0.532842	0.864868	0.028128	0.013265
404	0.479361	0.418078	0.535755	0.855672	0.031792	0.013199
405	0.479543	0.414634	0.521851	0.867757	0.031408	0.013133
406	0.483131	0.414343	0.539091	0.856364	0.033525	0.013067
407	0.476920	0.412234	0.526746	0.860840	0.032272	0.013002
408	0.475940	0.417988	0.502059	0.884623	0.033580	0.012937
409	0.496282	0.421715	0.560186	0.851562	0.037890	0.012872
410	0.483210	0.418685	0.500456	0.897034	0.032615	0.012807
411	0.484533	0.432020	0.530386	0.864950	0.034757	0.012743
412	0.496193	0.429778	0.517481	0.892029	0.031165	0.012680
413	0.500586	0.441220	0.537750	0.874308	0.029025	0.012616
414	0.508556	0.435306	0.535424	0.885824	0.032395	0.012553
415	0.502556	0.437435	0.534945	0.879313	0.032372	0.012490
416	0.512093	0.448312	0.558140	0.867004	0.035429	0.012428
417	0.502693	0.438017	0.553689	0.862081	0.029737	0.012366
418	0.503956	0.447388	0.538575	0.877096	0.030847	0.012304
419	0.521888	0.443585	0.590007	0.850932	0.037154	0.012243
420	0.510438	0.457227	0.562698	0.861694	0.030607	0.012181
421	0.526089	0.458568	0.611027	0.840576	0.036421	0.012120
422	0.524464	0.461297	0.551974	0.886047	0.030695	0.012060
423	0.519093	0.460129	0.571573	0.862223	0.031306	0.012000
424	0.526035	0.455479	0.592059	0.852743	0.034046	0.011940
425	0.525344	0.463785	0.569127	0.869975	0.031868	0.011880
426	0.526834	0.464578	0.589378	0.855265	0.033077	0.011820
427	0.525017	0.473662	0.565732	0.872701	0.034262	0.011761
428	0.530198	0.464649	0.569014	0.874817	0.033885	0.011702
429	0.539281	0.459689	0.601545	0.856506	0.034323	0.011644
430	0.555106	0.475786	0.609576	0.863464	0.035091	0.011586
431	0.543443	0.463895	0.603174	0.858663	0.034274	0.011528
