gen	best_combined	mean_combined	best_preq	best_gzip	best_id_base	sigma
242	2.165847	1.998119	2.282937	0.435099	0.264913	0.029729
243	2.172887	2.009124	2.277241	0.438741	0.265131	0.029581
244	2.181795	2.022267	2.262837	0.445984	0.259261	0.029433
245	2.153697	2.013873	2.273376	0.434224	0.264996	0.029286
246	2.140594	2.013313	2.293958	0.425598	0.266885	0.029139
247	2.158031	2.019895	2.339086	0.419718	0.272348	0.028994
248	2.143359	2.029049	2.227373	0.444539	0.259647	0.028849
249	2.190611	2.032877	2.310493	0.434713	0.268237	0.028704
250	2.164497	2.044876	2.290270	0.432780	0.266607	0.028561
251	2.173705	2.035584	2.317452	0.428426	0.267993	0.028418
252	2.165461	2.036833	2.332804	0.422831	0.269394	0.028276
253	2.237561	2.023261	2.300254	0.452983	0.263604	0.028135
254	2.212111	2.048325	2.302492	0.443400	0.264212	0.027994
255	2.171868	2.045798	2.199923	0.467957	0.255055	0.027854
256	2.216491	2.047728	2.284167	0.450948	0.264328	0.027715
257	2.190652	2.059121	2.359849	0.422852	0.272035	0.027576
258	2.197334	2.060618	2.283013	0.444682	0.262552	0.027438
259	2.196067	2.063557	2.312661	0.435669	0.266775	0.027301
260	2.192778	2.057638	2.264378	0.449300	0.261648	0.027164
261	2.196765	2.062874	2.341867	0.428467	0.267558	0.027029
262	2.223965	2.075210	2.319011	0.442139	0.264524	0.026893
263	2.196415	2.057080	2.359537	0.424296	0.273416	0.026759
264	2.205800	2.061384	2.381338	0.421733	0.273702	0.026625
265	2.198985	2.073705	2.306396	0.438232	0.265971	0.026492
266	2.222777	2.073714	2.279768	0.454997	0.262621	0.026360
267	2.242430	2.058241	2.370632	0.433309	0.270709	0.026228
268	2.231023	2.065090	2.344458	0.437012	0.269816	0.026097
269	2.219976	2.069696	2.367559	0.428243	0.271926	0.025966
270	2.168687	2.057063	2.249800	0.445801	0.262697	0.025836
271	2.180306	2.059816	2.310574	0.431864	0.266328	0.025707
272	2.221920	2.076459	2.366538	0.428975	0.271169	0.025579
273	2.200570	2.069288	2.260828	0.453512	0.257648	0.025451
274	2.243563	2.062766	2.374580	0.432617	0.271112	0.025324
275	2.197671	2.070520	2.370679	0.422139	0.274332	0.025197
276	2.216743	2.061959	2.353624	0.430766	0.270515	0.025071
277	2.199509	2.061253	2.325020	0.433370	0.269263	0.024946
278	2.194574	2.063424	2.246107	0.456909	0.260210	0.024821
